x y z yaw
0.592753 0.0681278 -0.0165374 0.0379497
0.592602 0.0799816 -0.0183169 0.0377197
0.593373 0.0811354 -0.0185675 0.0377245
0.594 0.0820756 -0.0187731 0.0377303
0.594646 0.0830476 -0.0189869 0.0377372
0.595423 0.084216 -0.0192448 0.0377491
0.596052 0.0851612 -0.0194551 0.0377521
0.596705 0.0861422 -0.0196765 0.0377611
0.597476 0.0873024 -0.019941 0.0377648
0.585473 0.0820819 -0.017593 0.0351668
0.584834 0.082389 -0.0175471 0.035167
0.584071 0.0827563 -0.0174938 0.0351626
0.583452 0.0830536 -0.017451 0.0351731
0.582809 0.083361 -0.0174076 0.0351859
0.582038 0.0837291 -0.0173571 0.0352
0.581418 0.0840257 -0.0173176 0.0351974
0.580768 0.0843368 -0.0172778 0.0352083
0.580011 0.0847008 -0.0172345 0.0352085
0.579394 0.0849987 -0.0172003 0.0352096
0.598585 0.0754312 -0.0164729 0.0345575
0.600061 0.0746783 -0.0163378 0.0345473
0.601257 0.0740671 -0.0162288 0.0345381
0.602497 0.0734326 -0.0161162 0.0345451
0.603975 0.0726763 -0.0159834 0.0345464
0.605174 0.0720636 -0.0158766 0.0345391
0.606432 0.0714213 -0.0157648 0.0345432
0.607906 0.0706689 -0.0156332 0.0345526
0.59593 0.0655167 -0.0169406 0.0357964
0.59579 0.0644539 -0.0169783 0.0357829
0.595627 0.063223 -0.0170258 0.035774
0.595493 0.062215 -0.0170667 0.0357639
0.595353 0.0611603 -0.0171104 0.0357788
0.595187 0.0599117 -0.0171633 0.0357605
0.595055 0.0589132 -0.0172069 0.035757
0.594917 0.05787 -0.0172543 0.0357291
0.594527 0.0712949 -0.0151029 0.0351378
0.594383 0.071744 -0.0149373 0.0351296
0.594231 0.0722081 -0.0147665 0.0351076
0.594047 0.0727633 -0.0145645 0.0350824
0.593898 0.0732109 -0.0144042 0.0350732
0.593741 0.0736808 -0.014237 0.0350607
0.593556 0.0742408 -0.0140385 0.0350656
0.593412 0.0746815 -0.0138847 0.0350722
0.593259 0.0751494 -0.0137248 0.0350734
0.596135 0.064076 -0.0153105 0.0351474
0.596267 0.0634528 -0.0153088 0.0351588
0.596402 0.0628076 -0.0153084 0.0351397
0.59656 0.0620391 -0.01531 0.0351364
0.596686 0.0614142 -0.0153132 0.0351422
0.596815 0.0607688 -0.0153175 0.0351308
0.59697 0.0599967 -0.0153241 0.0351288
0.597095 0.0593751 -0.0153307 0.0351299
0.594343 0.0674918 -0.0170361 0.0351083
0.594154 0.0678003 -0.0172377 0.0351222
0.593998 0.0680528 -0.0174041 0.0351373
0.593834 0.0683139 -0.0175773 0.0351366
0.593634 0.0686292 -0.0177883 0.0351264
0.593473 0.0688824 -0.0179597 0.0351192
0.593306 0.0691441 -0.0181387 0.035132
0.593109 0.0694528 -0.0183535 0.0351368
0.592948 0.0697039 -0.0185298 0.0351445
0.592782 0.0699632 -0.0187122 0.035136
0.554478 0.0853579 -0.0184094 0.0386784
0.550713 0.0870637 -0.0185566 0.038672
0.546846 0.0888152 -0.018709 0.0386722
0.542204 0.0909175 -0.0188946 0.0386494
0.538446 0.0926201 -0.0190469 0.03863
0.534545 0.0943877 -0.0192067 0.0386418
0.529891 0.0964973 -0.0193989 0.0386572
0.526152 0.0981943 -0.0195554 0.0386713
0.553344 0.0747644 -0.0181497 0.0379405
0.552673 0.0737784 -0.0181419 0.0379237
0.552123 0.0729718 -0.0181374 0.037894
0.55155 0.0721312 -0.0181344 0.0378874
0.550867 0.0711339 -0.0181316 0.0378876
0.550311 0.0703253 -0.0181305 0.0378915
0.549731 0.0694825 -0.0181306 0.03788
0.549046 0.0684862 -0.0181321 0.0378849
0.582282 0.061094 -0.0189325 0.0342843
0.584979 0.0597127 -0.0190081 0.0343012
0.58834 0.0579906 -0.0191036 0.0342992
0.591043 0.0566047 -0.0191822 0.0342984
0.59387 0.0551553 -0.0192672 0.0342996
0.597191 0.0534511 -0.0193709 0.0343114
0.599875 0.0520738 -0.0194563 0.0343144
0.602695 0.0506258 -0.0195475 0.0343165
0.606024 0.0489154 -0.0196575 0.0343133
0.568774 0.0602201 -0.0218626 0.0362307
0.567723 0.0599967 -0.0221565 0.0362423
0.566453 0.0597279 -0.0225122 0.0362426
0.565424 0.0595098 -0.0228012 0.03624
0.564345 0.0592816 -0.0231037 0.0362284
0.563074 0.0590129 -0.0234603 0.0362287
0.562042 0.0587936 -0.0237516 0.0362298
0.560962 0.0585637 -0.0240579 0.0362349
0.559701 0.0582947 -0.0244148 0.0362249
0.569081 0.0592321 -0.0226687 0.0368943
0.569007 0.059111 -0.0227807 0.0368993
0.568923 0.0589687 -0.0229128 0.0369064
0.568856 0.0588535 -0.0230194 0.0369113
0.568785 0.0587336 -0.0231305 0.0369144
0.568701 0.0585905 -0.0232642 0.03691
0.568632 0.058473 -0.0233744 0.0369319
0.568562 0.0583533 -0.0234868 0.0369244
0.56848 0.0582091 -0.0236229 0.0369339
0.589286 0.0614582 -0.0174564 0.0360303
0.59127 0.061667 -0.0169562 0.036019
0.593661 0.0619185 -0.0163572 0.0360285
0.595585 0.0621207 -0.0158774 0.0360501
0.597602 0.0623321 -0.0153754 0.0360542
0.599977 0.0625803 -0.0147851 0.0360533
0.601906 0.0627816 -0.0143073 0.0360516
0.603909 0.0629902 -0.0138139 0.0360537
0.597585 0.0651727 -0.018119 0.0355208
0.598543 0.0655383 -0.0181385 0.0355312
0.599538 0.0659184 -0.0181597 0.0355333
0.600728 0.0663736 -0.0181841 0.0355196
0.601686 0.0667402 -0.0182034 0.0355124
0.602677 0.0671188 -0.0182242 0.0355059
0.603874 0.0675741 -0.0182509 0.0355108
0.604829 0.0679378 -0.0182746 0.0355073
0.605819 0.0683148 -0.0183017 0.035519
0.607015 0.0687695 -0.0183377 0.0355344
0.586235 0.0793127 -0.0173762 0.0361459
0.585231 0.0807536 -0.0173082 0.0361538
0.584029 0.082482 -0.0172293 0.0361633
0.583062 0.083876 -0.0171674 0.0361598
0.582055 0.0853295 -0.0171045 0.0361551
0.580852 0.0870681 -0.0170301 0.0361473
0.579886 0.0884639 -0.0169713 0.0361437
0.578886 0.0899059 -0.0169116 0.0361352
0.588128 0.070811 -0.01755 0.0360252
0.588212 0.0701464 -0.0175602 0.0360179
0.5883 0.0694535 -0.0175698 0.0360376
0.588406 0.0686334 -0.0175817 0.0360517
0.588493 0.0679704 -0.0175931 0.0360509
0.588585 0.0672803 -0.017607 0.036055
0.588696 0.0664568 -0.0176281 0.0360772
0.588786 0.0657863 -0.0176485 0.036083
0.590302 0.0684432 -0.0190445 0.0359289
0.590572 0.0680656 -0.0192262 0.035928
0.590789 0.067762 -0.0193735 0.0359291
0.591014 0.0674457 -0.019527 0.03594
0.591279 0.0670747 -0.019708 0.0359552
0.591498 0.0667723 -0.0198567 0.0359628
0.591726 0.0664565 -0.0200118 0.0359562
0.591997 0.0660844 -0.0201958 0.0359623
0.592217 0.0657834 -0.0203466 0.0359999
0.592443 0.0654729 -0.0205041 0.0359962
0.58801 0.0551621 -0.0190611 0.0382919
0.587821 0.0538909 -0.0190815 0.0382865
0.587627 0.0525698 -0.0191047 0.0382906
0.587395 0.0509787 -0.019135 0.0382757
0.58721 0.0497001 -0.0191608 0.0382675
0.587018 0.0483646 -0.0191892 0.0382522
0.586791 0.0467874 -0.0192247 0.0382524
0.586609 0.0455114 -0.0192554 0.0382592
0.567243 0.0587922 -0.0143732 0.0387909
0.564774 0.0590344 -0.0138239 0.0388084
0.56277 0.0592315 -0.013379 0.038802
0.560701 0.0594361 -0.0129216 0.0388138
0.558229 0.0596821 -0.0123775 0.0388048
0.556204 0.0598842 -0.0119314 0.0388144
0.554172 0.0600873 -0.0114819 0.038827
0.551625 0.0603417 -0.0109184 0.0388165
0.546848 0.0751016 -0.0141786 0.0365907
0.544597 0.0767544 -0.0141141 0.0365947
0.541935 0.0787095 -0.0140384 0.0365927
0.53977 0.0803008 -0.0139787 0.0365882
0.537523 0.0819538 -0.0139186 0.0365845
0.534854 0.0839165 -0.0138496 0.0365824
0.532693 0.085506 -0.0137959 0.0365845
0.530465 0.0871444 -0.0137422 0.0365857
0.52779 0.0891145 -0.0136783 0.0365836
0.536055 0.0718524 -0.0158475 0.0353683
0.534766 0.0716813 -0.0160079 0.0353675
0.533245 0.071479 -0.0161995 0.0353724
0.532015 0.071315 -0.0163565 0.0353651
0.530733 0.0711448 -0.0165205 0.0353615
0.529203 0.0709431 -0.0167186 0.0353618
0.527971 0.0707812 -0.0168808 0.035361
0.526688 0.0706127 -0.0170503 0.0353574
0.550354 0.0645653 -0.0159983 0.0357398
0.551577 0.0638676 -0.0160252 0.0357531
0.552858 0.0631362 -0.0160518 0.0357504
0.554353 0.0622832 -0.0160831 0.035737
0.555578 0.0615837 -0.01611 0.0357241
0.556853 0.0608547 -0.0161407 0.0357252
0.558362 0.0599922 -0.0161803 0.0357289
0.559579 0.0592978 -0.0162146 0.035718
0.560846 0.0585736 -0.0162517 0.0357269
0.565934 0.0512863 -0.0166145 0.0378579
0.567532 0.0499653 -0.0166755 0.0378618
0.569193 0.0485941 -0.0167396 0.0378852
0.571188 0.0469466 -0.0168197 0.037904
0.572795 0.045619 -0.016886 0.0378976
0.574472 0.0442342 -0.016957 0.0378939
0.576494 0.0425667 -0.0170472 0.0379059
0.578055 0.0412801 -0.017119 0.0379088
0.579726 0.0399036 -0.017196 0.0379196
0.545954 0.0576275 -0.0143922 0.0378225
0.544271 0.0580673 -0.0141911 0.0378283
0.542518 0.058525 -0.0139809 0.0378343
0.540434 0.0590692 -0.0137318 0.0378358
0.538742 0.0595101 -0.0135316 0.0378322
0.536997 0.059965 -0.0133252 0.0378402
0.534892 0.0605142 -0.0130786 0.0378487
0.533207 0.060954 -0.0128841 0.037847
0.557517 0.0622915 -0.0151678 0.0365142
0.55863 0.0629036 -0.0152324 0.0365006
0.559547 0.0634074 -0.015286 0.0364952
0.560472 0.0639161 -0.0153397 0.0365221
0.561594 0.0645331 -0.0154055 0.0365166
0.562491 0.0650276 -0.0154591 0.0365094
0.563448 0.0655545 -0.0155164 0.0365165
0.564556 0.0661632 -0.0155846 0.0365224
0.565459 0.0666588 -0.0156419 0.0365226
0.566403 0.0671768 -0.0157035 0.0365297
0.589926 0.0537462 -0.0159515 0.0363327
0.593037 0.0529968 -0.0160301 0.0363338
0.59627 0.0522182 -0.0161135 0.036334
0.600114 0.0512909 -0.0162148 0.0363342
0.603199 0.0505457 -0.0162985 0.0363381
0.606464 0.0497573 -0.0163877 0.0363256
0.610324 0.0488265 -0.0164914 0.0362934
0.613431 0.0480781 -0.0165736 0.036303
0.56647 0.0653459 -0.0124117 0.0376743
0.564176 0.066591 -0.0120125 0.0376916
0.562301 0.0676085 -0.0116888 0.0377067
0.560345 0.06867 -0.0113542 0.0377158
0.558036 0.0699234 -0.0109624 0.0377298
0.556162 0.070944 -0.0106506 0.0377394
0.55424 0.0720025 -0.0103371 0.037764
0.552038 0.0732447 -0.00996925 0.037884
0.550322 0.074246 -0.00967103 0.0380824
0.559032 0.0645348 -0.012862 0.0371459
0.558102 0.0645436 -0.0128848 0.0374354
0.557473 0.0645331 -0.0129045 0.0376023
0.556942 0.0645106 -0.0129168 0.0375737
0.556481 0.0644766 -0.0129091 0.0374336
0.556225 0.0644492 -0.0128997 0.0372838
0.556066 0.0644305 -0.0128906 0.0371608
0.555989 0.064427 -0.0128742 0.0371585
0.588931 0.0531036 -0.0167691 0.0383172
0.591871 0.0519947 -0.0171479 0.0383216
0.595403 0.0506919 -0.0176075 0.0382806
0.598247 0.0496534 -0.0179818 0.0381663
0.601203 0.0485737 -0.0183698 0.0379072
0.604597 0.0473261 -0.0188215 0.0375991
0.608251 0.0459557 -0.0193275 0.0372844
0.610867 0.0449439 -0.0197189 0.0372476
0.606475 0.0555172 -0.016924 0.0371918
0.608397 0.055627 -0.0169637 0.0372971
0.610625 0.055729 -0.0169798 0.0374024
0.612354 0.0557876 -0.0169845 0.0374489
0.614122 0.0558316 -0.0170159 0.0374451
0.616122 0.0558615 -0.0170828 0.0373564
0.617785 0.0558775 -0.0171362 0.0372451
0.619501 0.0558919 -0.0171775 0.0373044
0.621542 0.055909 -0.0172261 0.0374393
0.623225 0.0559294 -0.0172742 0.0375771
0.594969 0.0665784 -0.0131963 0.0371374
0.593899 0.0679193 -0.0127382 0.0373335
0.593085 0.0689992 -0.0123564 0.0374551
0.592286 0.0701289 -0.0119566 0.0375543
0.591405 0.0714852 -0.0114991 0.0376422
0.590739 0.0726222 -0.0111314 0.0376497
0.590167 0.073721 -0.0107659 0.0375889
0.600504 0.0565286 -0.0137599 0.0379964
0.601059 0.0556844 -0.0137716 0.03799
0.601716 0.0548022 -0.0137939 0.0379596
0.60258 0.053758 -0.0138248 0.0379412
0.603335 0.0529127 -0.0138454 0.0379146
0.604145 0.0520473 -0.0138629 0.0378912
0.605183 0.0509841 -0.0138875 0.0378771
0.606029 0.0501438 -0.0139163 0.037878
0.606915 0.049275 -0.0139552 0.0378712
0.600499 0.0564416 -0.0140433 0.0372798
0.600571 0.0563359 -0.0140608 0.037224
0.600667 0.0562265 -0.0140814 0.0371632
0.600817 0.0560945 -0.0141162 0.0371273
0.600975 0.0559797 -0.0141521 0.0371353
0.60118 0.0558529 -0.0141861 0.03722
0.601509 0.0556893 -0.0142208 0.0373403
0.601848 0.0555529 -0.0142523 0.037467
0.602283 0.0554037 -0.0142975 0.0375223
0.642041 0.0569199 -0.018425 0.0343954
0.646118 0.0569543 -0.0188169 0.0343199
0.650368 0.0569888 -0.0192094 0.034256
0.65558 0.0570262 -0.019697 0.0342079
0.659827 0.0570588 -0.0200976 0.0342041
0.664245 0.0570927 -0.0205037 0.0341889
0.669508 0.0571311 -0.0209602 0.0341743
0.673741 0.0571633 -0.0213125 0.0341488
0.678124 0.0572018 -0.0216905 0.0340703
0.67104 0.0707219 -0.0114365 0.0376326
0.674142 0.0720231 -0.0108749 0.0374775
0.677324 0.0733844 -0.0103016 0.0373327
0.681059 0.0750104 -0.00962161 0.0371903
0.684039 0.0763261 -0.00907028 0.0371385
0.687077 0.077694 -0.00849384 0.0372207
0.690581 0.079303 -0.00779751 0.0373665
0.693351 0.0805967 -0.0072149 0.0374852
0.667746 0.0836027 -0.011728 0.0394779
0.667679 0.0852951 -0.0116778 0.0394706
0.667545 0.0866656 -0.0116638 0.0394376
0.667343 0.0880785 -0.0116722 0.0393284
0.667033 0.0897766 -0.0116877 0.0392149
0.666742 0.0911337 -0.0116922 0.0391931
0.666409 0.0925542 -0.011695 0.039316
0.666008 0.0942154 -0.0117066 0.0394726
0.665693 0.0955617 -0.0117248 0.0396162
0.700252 0.0691692 -0.0168565 0.0388057
0.704177 0.0676184 -0.0174485 0.0388665
0.707385 0.0663673 -0.0179189 0.0389155
0.710739 0.0650727 -0.018412 0.0389188
0.714782 0.0635317 -0.0190148 0.0388974
0.718074 0.062294 -0.0194998 0.038843
0.721616 0.0609815 -0.0200023 0.0388353
0.72583 0.0594541 -0.0205848 0.0388362
0.729231 0.0582506 -0.0210509 0.0388691
0.696899 0.0471293 -0.0164833 0.0402631
0.696992 0.0444006 -0.0165067 0.0402912
0.697124 0.042178 -0.0165297 0.0402877
0.697303 0.0399049 -0.0165622 0.0402717
0.697579 0.0370021 -0.0166002 0.0401901
0.697834 0.0345725 -0.0166114 0.0400493
0.69812 0.0319221 -0.0165872 0.0399181
0.69835 0.0296855 -0.0165571 0.0398637
0.698561 0.0273696 -0.0165522 0.0398531
0.736335 0.0420533 -0.0159814 0.0417648
0.739964 0.041363 -0.0159691 0.0417497
0.743685 0.0406486 -0.0159546 0.0417401
0.748096 0.0397936 -0.0159333 0.0417222
0.751613 0.0391079 -0.0159195 0.0416938
0.756088 0.0382311 -0.015906 0.0416269
0.760511 0.0373554 -0.0158962 0.0415463
0.813874 0.0503378 -0.0142788 0.0391741
0.823799 0.0512416 -0.0140796 0.0391373
0.831723 0.0519651 -0.0139259 0.0391591
0.840024 0.0527225 -0.0137577 0.0392253
0.849732 0.0536078 -0.0135449 0.039334
0.857675 0.0543311 -0.0133696 0.0394222
0.866026 0.0550903 -0.0131973 0.0394166
0.875806 0.0559786 -0.013021 0.0393803
0.883829 0.056709 -0.0128872 0.0393243
0.892136 0.0574685 -0.0127328 0.0392164
0.77066 0.051159 -0.0149603 0.0380961
0.767212 0.0512892 -0.0149656 0.038073
0.763573 0.0514308 -0.0149647 0.0380846
0.759228 0.0516016 -0.0149747 0.0381346
0.755601 0.0517447 -0.015007 0.0382288
0.751736 0.0518996 -0.0150733 0.0383264
0.746962 0.0520906 -0.0151833 0.0383512
0.74318 0.0522415 -0.0152711 0.0383259
0.844785 0.0333155 -0.0127472 0.0393562
0.852864 0.0312347 -0.0124584 0.0393018
0.859301 0.0295532 -0.012213 0.0392693
0.865878 0.0278099 -0.0119637 0.0392813
0.873714 0.0257021 -0.0116911 0.0393047
0.880125 0.0239527 -0.0114878 0.0393324
0.886399 0.0222194 -0.0112926 0.039303
0.893977 0.0201081 -0.011064 0.0392826
0.90008 0.0183966 -0.0108917 0.0392653
0.91701 0.0428711 -0.0137438 0.0393304
0.926287 0.0437861 -0.0138176 0.0393744
0.93389 0.044535 -0.0138738 0.0394311
0.941832 0.0453065 -0.0139383 0.039441
0.95143 0.0462128 -0.0140378 0.0395165
0.959356 0.0469358 -0.0141359 0.039639
0.967644 0.0476622 -0.0142426 0.0397576
0.978022 0.0485272 -0.0143651 0.0398071
0.904169 0.0399193 -0.0136143 0.0402514
0.90391 0.0397071 -0.0136152 0.0401972
0.90381 0.0394742 -0.0136057 0.0401245
0.903875 0.0393053 -0.0135805 0.0400794
0.904048 0.0391586 -0.0135309 0.0400194
0.904325 0.0390343 -0.0134378 0.0399704
0.904566 0.0389704 -0.0133499 0.0399504
0.904814 0.0389347 -0.0132585 0.0398882
0.905067 0.0389235 -0.0131664 0.0398814
0.905213 0.0389281 -0.013116 0.0398637
0.967807 0.0530676 -0.0144978 0.0364003
0.975182 0.0546084 -0.0146216 0.0364089
0.981044 0.0558324 -0.0147383 0.0363862
0.987093 0.0570784 -0.0148721 0.0363907
0.994161 0.0585059 -0.0150303 0.0363325
0.999845 0.0596251 -0.015152 0.0362695
1.00569 0.0607427 -0.0152742 0.0361988
0.974209 0.0760469 -0.0144099 0.0370502
0.975312 0.0782724 -0.0144161 0.0370338
0.976399 0.0805555 -0.0144143 0.0370289
0.977636 0.0832733 -0.0143822 0.0370384
0.978599 0.0854786 -0.0143436 0.0370691
0.979567 0.0877608 -0.014309 0.0370774
0.980704 0.0905354 -0.0142731 0.0370954
0.981588 0.0927759 -0.014238 0.0370893
0.982505 0.0951435 -0.0141942 0.0370588
1.03162 0.0737186 -0.0118136 0.0371818
1.03716 0.0737871 -0.011622 0.0371615
1.04292 0.073873 -0.0114557 0.0370814
1.04983 0.0739809 -0.0112649 0.0369184
1.05547 0.0740644 -0.0110881 0.036777
1.06132 0.074141 -0.0108822 0.036788
1.07214 0.0742788 -0.0104668 0.0368801
1.07488 0.0743129 -0.0103561 0.0369159
1.08194 0.0743972 -0.0100564 0.0368934
1.02733 0.0602074 -0.0118467 0.0357727
1.02762 0.0588649 -0.0118583 0.0358072
1.02799 0.0572453 -0.0119158 0.0357753
1.02832 0.0559377 -0.01197 0.0357427
1.0287 0.0545755 -0.012018 0.0356806
1.02919 0.0529882 -0.0120772 0.0356683
1.02964 0.0517124 -0.0121414 0.0357182
1.0302 0.0503826 -0.0122136 0.0357235
1.10599 0.0729311 -0.0110967 0.0375964
1.11351 0.0740163 -0.0109708 0.037619
1.12139 0.0751504 -0.0108226 0.0376745
1.13092 0.0765089 -0.0106621 0.0376514
1.13867 0.0775885 -0.0105459 0.0375856
1.14673 0.0786789 -0.0104237 0.0375349
1.15657 0.0799795 -0.0102681 0.0374874
1.16444 0.0809924 -0.0101657 0.0374954
1.17271 0.0820297 -0.0100961 0.0374716
1.09985 0.06872 -0.0117257 0.0375348
1.10015 0.068424 -0.0117179 0.0375042
1.10047 0.068108 -0.0116719 0.0374911
1.10085 0.0677264 -0.011622 0.0375737
1.10118 0.0674182 -0.0116109 0.0375611
1.10155 0.0671061 -0.0116118 0.0375263
1.10203 0.0667558 -0.0116061 0.0374865
1.10246 0.0664907 -0.0116018 0.0374526
1.10295 0.0662288 -0.0116251 0.0374276
1.18304 0.0731472 -0.0151078 0.0366307
1.19093 0.0735468 -0.0154402 0.0366002
1.19917 0.0739706 -0.0157538 0.0365324
1.20894 0.0744652 -0.0160772 0.0365043
1.2168 0.0748538 -0.0163433 0.036543
1.22498 0.0752548 -0.0166612 0.0365618
1.23473 0.075717 -0.0170716 0.036521
1.24256 0.0760696 -0.017396 0.0364781
1.19146 0.0986767 -0.0148057 0.0370785
1.19353 0.101744 -0.01481 0.0370413
1.19513 0.104195 -0.0148338 0.0370848
1.19675 0.106751 -0.0148558 0.0371521
1.19855 0.109732 -0.0148363 0.0372107
1.19996 0.112167 -0.0148033 0.0372633
1.20134 0.114653 -0.0147811 0.0372416
1.20291 0.117627 -0.0147948 0.0371634
1.20411 0.120016 -0.0148369 0.0371072
1.28567 0.109128 -0.0155243 0.0370525
1.29691 0.110694 -0.0155782 0.0369658
1.30592 0.11198 -0.0156057 0.0369621
1.31517 0.113321 -0.0156552 0.0370053
1.32629 0.114969 -0.01573 0.0370603
1.33513 0.116314 -0.0157749 0.0370817
1.34435 0.117741 -0.0157942 0.037003
1.35521 0.11944 -0.0158202 0.0368214
1.36395 0.120814 -0.0158617 0.0365553
1.26076 0.097839 -0.016226 0.0369221
1.25901 0.0966745 -0.0163057 0.0365605
1.25763 0.0957341 -0.0163553 0.0362928
1.25624 0.0947455 -0.0164055 0.0361212
1.25467 0.0935606 -0.0164738 0.0359878
1.25346 0.0926001 -0.0165305 0.0359163
1.25225 0.0915912 -0.016574 0.035863
1.2509 0.0903836 -0.0166269 0.0358292
1.38335 0.0998263 -0.0142443 0.0335414
1.39546 0.0999191 -0.0140931 0.0331844
1.4099 0.100025 -0.0139205 0.0326648
1.42165 0.100106 -0.0137638 0.0321643
1.43386 0.100185 -0.0135787 0.0317819
1.44839 0.100286 -0.0133414 0.0314648
1.46019 0.100365 -0.0131613 0.0313953
1.47254 0.100432 -0.0129852 0.0312044
1.48679 0.100496 -0.012788 0.0309431
1.49842 0.100543 -0.0126245 0.0306698
1.36428 0.105372 -0.0142752 0.0310173
1.36334 0.106006 -0.014275 0.0306873
1.36253 0.106517 -0.0142811 0.0303849
1.36167 0.107051 -0.0142715 0.0300514
1.36063 0.107669 -0.0142575 0.0297004
1.35977 0.108167 -0.0142581 0.0294118
1.35888 0.108682 -0.0142773 0.0291336
1.3578 0.109301 -0.0143149 0.0288192
1.46424 0.119142 -0.00691087 0.0270366
1.4741 0.120569 -0.0061282 0.0266759
1.48592 0.122294 -0.00517559 0.0262598
1.49542 0.123702 -0.00442377 0.0259608
1.50522 0.12516 -0.00369184 0.025634
1.51711 0.126933 -0.00284759 0.0251671
1.52659 0.128357 -0.00218694 0.0248131
1.53654 0.129854 -0.00149056 0.0244545
1.47241 0.118387 -0.00805091 0.0254135
1.47406 0.118439 -0.00806037 0.0250558
1.47577 0.118497 -0.00804584 0.0247431
1.47782 0.118569 -0.00797699 0.0244144
1.47947 0.118619 -0.00791222 0.0242164
1.48116 0.118661 -0.00787575 0.0240383
1.48317 0.118699 -0.00786018 0.0238226
1.48476 0.118716 -0.00784889 0.02367
1.48637 0.118721 -0.00780174 0.0234737
1.58534 0.11541 -0.0158482 0.022296
1.59601 0.115125 -0.0165765 0.0221365
1.60707 0.11483 -0.0173434 0.0219766
1.62008 0.114486 -0.0182749 0.021857
1.63058 0.114218 -0.01905 0.0217333
1.64151 0.113956 -0.0198822 0.0215867
1.65454 0.113664 -0.0209244 0.021452
1.665 0.113445 -0.0217842 0.0213407
1.67593 0.11323 -0.0226651 0.0212089
1.555 0.125728 -0.014658 0.024615
1.55355 0.126664 -0.0145643 0.0244795
1.55211 0.127634 -0.0144718 0.0243992
1.55046 0.12881 -0.014377 0.0242222
1.54921 0.129752 -0.0143086 0.0241325
1.54794 0.130739 -0.0142269 0.0239815
1.54652 0.131843 -0.0141261 0.0237905
1.54536 0.132728 -0.0140555 0.0236987
1.66109 0.135464 -0.0151168 0.0196076
1.67333 0.136711 -0.0151639 0.0194264
1.68319 0.137701 -0.0152178 0.0192915
1.69345 0.138727 -0.015305 0.0192295
1.70538 0.139913 -0.0154444 0.0190952
1.71504 0.140877 -0.0155766 0.0189458
1.72506 0.141881 -0.0157102 0.0188099
1.73697 0.143093 -0.0158338 0.0186647
1.74654 0.144085 -0.015913 0.0185427
1.64717 0.132955 -0.014959 0.0194339
1.64666 0.132816 -0.0149865 0.0193301
1.64616 0.132722 -0.0150167 0.0192424
1.6456 0.13264 -0.0150484 0.0190997
1.64486 0.132568 -0.0150972 0.018944
1.64423 0.132532 -0.0151689 0.0188578
1.64358 0.13252 -0.0152534 0.0187187
1.64284 0.132533 -0.0153559 0.0186718
1.77981 0.127796 -0.00913691 0.0169168
1.79296 0.127289 -0.0085338 0.016863
1.80881 0.126679 -0.00780743 0.0168259
1.82155 0.12618 -0.00721738 0.0167789
1.83489 0.125648 -0.00657799 0.0167545
1.85061 0.125003 -0.00578076 0.0167477
1.86356 0.124442 -0.00510771 0.0167217
1.87679 0.123848 -0.00444403 0.0167238
1.89261 0.12311 -0.00373808 0.0167489
1.77398 0.124526 -0.0088426 0.0176257
1.77461 0.124122 -0.00874234 0.0175397
1.7753 0.123638 -0.00859436 0.0174144
1.77584 0.123249 -0.00847508 0.0173805
1.77637 0.122851 -0.00838089 0.0174075
1.77701 0.122401 -0.00827149 0.017309
1.77751 0.122067 -0.00815548 0.0172561
1.77803 0.121749 -0.00801814 0.0172454
1.9252 0.133337 -0.0091595 0.0176047
